#1
# Source: DWD Weather data, ieet, TUHH (DWD COSMO-D2)
# Location: latitude 52.1, longitude 9.35
# Year: 2019
# Data type: Temperature Underground
float	default(7098, 2)
5756400	279.25
5760000	279.25
5763600	279.25
5767200	279.35
5770800	279.35
5774400	279.35
5778000	279.35
5781600	279.35
5785200	279.35
5788800	279.35
5792400	279.35
5796000	279.35
5799600	279.35
5803200	279.35
5806800	279.35
5810400	279.35
5814000	279.35
5817600	279.35
5821200	279.35
5824800	279.35
5828400	279.35
5832000	279.35
5835600	279.35
5839200	279.45
5842800	279.45
5846400	279.45
5850000	279.45
5853600	279.45
5857200	279.45
5860800	279.45
5864400	279.45
5868000	279.45
5871600	279.45
5875200	279.45
5878800	279.45
5882400	279.45
5886000	279.45
5889600	279.45
5893200	279.45
5896800	279.45
5900400	279.45
5904000	279.45
5907600	279.45
5911200	279.45
5914800	279.45
5918400	279.45
5922000	279.45
5925600	279.45
5929200	279.45
5932800	279.45
5936400	279.45
5940000	279.45
5943600	279.45
5947200	279.45
5950800	279.45
5954400	279.45
5958000	279.45
5961600	279.45
5965200	279.45
5968800	279.45
5972400	279.45
5976000	279.45
5979600	279.45
5983200	279.45
5986800	279.45
5990400	279.45
5994000	279.45
5997600	279.45
6001200	279.45
6004800	279.45
6008400	279.45
6012000	279.45
6015600	279.45
6019200	279.45
6022800	279.45
6026400	279.35
6030000	279.35
6033600	279.35
6037200	279.35
6040800	279.35
6044400	279.35
6048000	279.35
6051600	279.35
6055200	279.35
6058800	279.35
6062400	279.35
6066000	279.35
6069600	279.35
6073200	279.35
6076800	279.25
6080400	279.25
6084000	279.25
6087600	279.25
6091200	279.25
6094800	279.25
6098400	279.25
6102000	279.25
6105600	279.25
6109200	279.25
6112800	279.25
6116400	279.25
6120000	279.25
6123600	279.25
6127200	279.25
6130800	279.25
6134400	279.25
6138000	279.25
6141600	279.25
6145200	279.25
6148800	279.25
6152400	279.25
6156000	279.25
6159600	279.25
6163200	279.25
6166800	279.25
6170400	279.25
6174000	279.25
6177600	279.15
6181200	279.15
6184800	279.15
6188400	279.15
6192000	279.15
6195600	279.15
6199200	279.15
6202800	279.15
6206400	279.15
6210000	279.15
6213600	279.15
6217200	279.15
6220800	279.15
